gioitinh,xeploai_tt,hocky,namhoc,drltl,sotchk,dtbhk_truoc,xeploai,khuvuc_encoded,namnhaphoc,chuyennganh2_encoded,hedt_encoded,khoa_encoded
1,3,1,2022,4,11,7.59,3,4,2019,6.0,2,4
1,1,2,2018,4,19,7.53,2,7,2018,2.0,0,2
1,1,1,2019,4,17,6.92,2,7,2018,2.0,0,2
1,1,2,2019,4,24,7.29,2,7,2018,2.0,0,2
1,1,1,2020,5,24,7.72,2,7,2018,2.0,0,2
1,1,2,2020,4,21,7.53,3,7,2018,2.0,0,2
1,4,2,2013,3,19,6.64,2,5,2013,3.0,2,5
1,4,2,2013,3,19,6.95,2,5,2013,3.0,2,5
1,4,1,2014,3,22,2.5,3,5,2013,3.0,2,5
1,4,1,2014,3,22,8.68,3,5,2013,3.0,2,5
1,4,2,2014,3,21,8.68,2,5,2013,3.0,2,5
1,4,1,2015,4,20,7.8,2,5,2013,3.0,2,5
1,4,2,2015,3,17,7.75,2,5,2013,3.0,2,5
1,4,1,2016,3,14,7.1,2,5,2013,3.0,2,5
1,4,2,2016,3,14,6.74,1,5,2013,3.0,2,5
1,4,1,2017,3,10,6.11,2,5,2013,3.0,2,5
0,2,2,2018,5,16,8.66,3,6,2018,7.0,2,5
0,2,1,2019,5,21,8.73,4,6,2018,7.0,2,5
0,2,2,2019,5,15,9.0,3,6,2018,7.0,2,5
0,2,1,2020,5,17,8.49,3,6,2018,7.0,2,5
0,2,2,2020,5,14,8.76,4,6,2018,7.0,2,5
0,2,1,2021,5,12,9.02,3,6,2018,7.0,2,5
0,2,2,2021,5,8,8.95,4,6,2018,7.0,2,5
1,2,2,2018,3,24,6.58,2,3,2018,5.0,2,1
1,2,1,2019,5,23,6.75,2,3,2018,5.0,2,1
1,2,2,2019,3,22,7.93,3,3,2018,5.0,2,1
1,2,1,2020,4,20,8.11,3,3,2018,5.0,2,1
1,2,2,2020,5,24,8.16,2,3,2018,5.0,2,1
1,3,2,2017,5,14,4.41,0,4,2017,5.0,2,1
1,3,1,2018,4,20,4.87,1,4,2017,5.0,2,1
1,3,2,2018,4,22,5.26,0,4,2017,5.0,2,1
1,3,1,2019,3,12,7.9,1,4,2017,5.0,2,1
1,3,2,2019,3,16,5.7,0,4,2017,5.0,2,1
1,3,1,2020,3,16,4.07,1,4,2017,5.0,2,1
1,3,2,2020,3,20,6.25,0,4,2017,5.0,2,1
1,3,1,2021,3,14,0.56,1,4,2017,5.0,2,1
1,3,2,2021,3,20,5.25,1,4,2017,5.0,2,1
1,3,1,2022,3,19,6.35,2,4,2017,5.0,2,1
1,3,2,2019,5,21,8.73,3,4,2019,4.0,0,0
1,3,1,2020,5,20,8.54,2,4,2019,4.0,0,0
1,3,2,2020,4,21,7.08,2,4,2019,4.0,0,0
1,3,1,2021,5,21,7.1,2,4,2019,4.0,0,0
1,3,2,2021,4,19,7.4,2,4,2019,4.0,0,0
1,3,1,2022,5,20,7.49,2,4,2019,4.0,0,0
1,1,2,2018,3,19,3.43,0,1,2018,10.0,0,5
1,4,1,2014,3,17,6.21,1,7,2014,7.0,2,5
1,4,2,2014,4,21,6.21,0,7,2014,7.0,2,5
1,4,2,2014,4,21,4.48,0,7,2014,7.0,2,5
1,4,1,2015,4,23,4.48,2,7,2014,7.0,2,5
1,4,2,2015,3,20,6.86,2,7,2014,7.0,2,5
1,4,1,2016,3,14,6.5,2,7,2014,7.0,2,5
1,4,2,2016,3,17,7.37,2,7,2014,7.0,2,5
1,4,1,2017,4,15,7.52,2,7,2014,7.0,2,5
1,4,2,2017,3,16,7.5,2,7,2014,7.0,2,5
1,4,1,2018,3,10,8.5,2,7,2014,7.0,2,5
1,4,2,2013,3,19,6.64,1,3,2013,4.0,2,0
1,4,2,2013,3,19,5.97,1,3,2013,4.0,2,0
1,4,1,2014,3,26,5.97,1,3,2013,4.0,2,0
1,4,1,2014,3,26,5.87,1,3,2013,4.0,2,0
1,4,2,2014,3,21,5.87,1,3,2013,4.0,2,0
1,4,1,2015,1,18,6.37,1,3,2013,4.0,2,0
1,4,2,2015,2,23,5.28,0,3,2013,4.0,2,0
1,4,1,2016,1,18,4.96,0,3,2013,4.0,2,0
1,4,2,2016,0,8,1.93,0,3,2013,4.0,2,0
1,0,2,2018,3,22,5.69,1,2,2018,10.0,0,5
1,0,1,2019,4,14,5.78,1,2,2018,10.0,0,5
1,0,2,2019,4,20,6.46,2,2,2018,10.0,0,5
1,0,1,2020,4,17,7.19,2,2,2018,10.0,0,5
1,0,2,2020,5,19,7.15,2,2,2018,10.0,0,5
1,0,1,2021,5,19,7.44,3,2,2018,10.0,0,5
1,0,2,2021,5,14,8.0,2,2,2018,10.0,0,5
1,2,2,2017,4,20,7.22,3,4,2017,5.0,0,1
1,2,1,2018,4,20,8.22,2,4,2017,5.0,0,1
1,2,2,2018,4,20,7.62,2,4,2017,5.0,0,1
1,2,1,2019,5,19,7.38,2,4,2017,5.0,0,1
1,2,2,2019,4,18,7.27,2,4,2017,5.0,0,1
1,2,1,2020,3,18,7.52,2,4,2017,5.0,0,1
1,2,2,2020,3,10,7.08,2,4,2017,5.0,0,1
1,3,2,2018,5,19,8.75,3,2,2018,4.0,2,0
1,3,1,2019,5,16,8.62,3,2,2018,4.0,2,0
1,3,2,2019,5,16,8.13,4,2,2018,4.0,2,0
1,3,1,2020,5,20,9.01,3,2,2018,4.0,2,0
1,3,2,2020,5,19,8.51,3,2,2018,4.0,2,0
1,3,1,2021,5,10,8.47,3,2,2018,4.0,2,0
1,3,2,2021,5,12,8.04,4,2,2018,4.0,2,0
0,3,2,2017,5,23,5.97,2,5,2017,9.0,2,1
0,3,1,2018,5,17,6.54,1,5,2017,9.0,2,1
0,3,2,2018,5,19,5.69,2,5,2017,9.0,2,1
0,3,1,2019,4,23,7.26,1,5,2017,9.0,2,1
0,3,2,2019,5,15,5.81,2,5,2017,9.0,2,1
0,3,1,2020,5,24,7.38,2,5,2017,9.0,2,1
0,3,2,2020,3,7,7.71,2,5,2017,9.0,2,1
1,3,2,2017,2,15,2.88,0,3,2017,3.0,2,5
1,3,1,2018,3,6,3.59,0,3,2017,3.0,2,5
1,3,2,2018,2,23,3.4,0,3,2017,3.0,2,5
1,3,1,2019,2,17,3.05,0,3,2017,3.0,2,5
1,4,2,2017,5,23,6.95,1,3,2017,7.0,2,5
1,4,1,2018,4,16,6.25,2,3,2017,7.0,2,5
1,4,2,2018,5,16,7.05,2,3,2017,7.0,2,5
1,4,1,2019,4,14,7.17,3,3,2017,7.0,2,5
1,4,2,2019,4,15,8.6,3,3,2017,7.0,2,5
1,4,1,2020,5,13,8.08,3,3,2017,7.0,2,5
1,4,2,2020,5,13,8.08,3,3,2017,7.0,2,5
1,4,1,2014,3,17,7.71,2,7,2014,2.0,2,2
1,4,2,2014,4,18,7.71,2,7,2014,2.0,2,2
1,4,1,2015,4,22,7.71,2,7,2014,2.0,2,2
1,4,2,2015,4,18,7.6,2,7,2014,2.0,2,2
1,4,1,2016,2,20,7.76,2,7,2014,2.0,2,2
1,4,2,2016,3,14,7.06,3,7,2014,2.0,2,2
1,4,1,2017,3,22,8.37,2,7,2014,2.0,2,2
1,4,2,2017,4,10,7.2,3,7,2014,2.0,2,2
0,1,2,2019,5,23,8.12,2,2,2019,10.0,0,5
0,1,1,2020,5,21,0.0,3,2,2019,10.0,0,5
0,1,2,2020,5,21,8.08,3,2,2019,10.0,0,5
0,1,1,2021,5,19,8.49,3,2,2019,10.0,0,5
0,1,2,2021,5,15,8.54,3,2,2019,10.0,0,5
0,1,1,2022,5,16,8.02,3,2,2019,10.0,0,5
1,4,1,2014,3,13,7.73,2,3,2014,8.0,2,3
1,4,2,2014,3,24,7.73,1,3,2014,8.0,2,3
1,4,1,2015,5,23,6.18,3,3,2014,8.0,2,3
1,4,2,2015,4,20,8.71,3,3,2014,8.0,2,3
1,4,1,2016,3,15,8.8,3,3,2014,8.0,2,3
1,4,2,2016,4,22,8.43,3,3,2014,8.0,2,3
1,4,1,2017,5,14,8.41,3,3,2014,8.0,2,3
1,4,2,2017,5,11,8.34,3,3,2014,8.0,2,3
1,4,1,2018,3,10,8.4,3,3,2014,8.0,2,3
1,2,2,2018,5,15,7.13,2,5,2018,4.0,0,0
1,2,1,2019,4,22,7.31,2,5,2018,4.0,0,0
1,2,2,2019,5,17,6.93,2,5,2018,4.0,0,0
1,2,1,2020,5,16,7.26,3,5,2018,4.0,0,0
1,2,2,2020,5,15,8.08,2,5,2018,4.0,0,0
1,2,1,2021,5,18,7.93,3,5,2018,4.0,0,0
1,2,2,2021,4,12,8.76,2,5,2018,4.0,0,0
1,1,2,2016,2,18,5.95,0,7,2016,5.0,0,1
1,1,2,2018,4,16,5.25,1,7,2018,8.0,2,3
1,1,1,2019,3,19,6.48,1,7,2018,8.0,2,3
1,1,2,2019,3,19,5.59,0,7,2018,8.0,2,3
1,1,1,2020,3,19,4.62,1,7,2018,8.0,2,3
1,1,2,2020,3,20,5.22,1,7,2018,8.0,2,3
1,1,1,2021,3,16,6.15,2,7,2018,8.0,2,3
1,1,2,2021,3,15,6.59,1,7,2018,8.0,2,3
1,1,1,2022,3,8,7.0,2,7,2018,8.0,2,3
1,2,2,2018,2,19,2.02,0,4,2018,2.0,2,2
1,2,2,2019,3,20,5.74,1,5,2019,4.0,0,0
1,2,1,2020,4,16,5.18,1,5,2019,4.0,0,0
1,2,2,2020,3,8,5.75,1,5,2019,4.0,0,0
1,2,2,2021,3,19,6.2,2,5,2019,4.0,0,0
1,2,1,2022,2,19,6.91,2,5,2019,4.0,0,0
0,4,2,2019,5,21,9.22,3,3,2019,9.0,2,1
0,4,1,2020,5,19,8.96,3,3,2019,9.0,2,1
0,4,2,2020,5,22,8.45,3,3,2019,9.0,2,1
0,4,1,2021,5,18,8.25,3,3,2019,9.0,2,1
0,4,2,2021,5,19,8.53,3,3,2019,9.0,2,1
0,4,1,2022,5,11,8.08,3,3,2019,9.0,2,1
1,1,2,2018,4,16,6.65,1,3,2018,8.0,0,3
1,1,1,2019,3,18,6.08,1,3,2018,8.0,0,3
1,1,2,2019,3,19,5.34,2,3,2018,8.0,0,3
1,1,1,2020,3,16,7.05,2,3,2018,8.0,0,3
1,1,2,2020,5,21,6.93,3,3,2018,8.0,0,3
1,1,1,2021,5,17,8.15,2,3,2018,8.0,0,3
1,1,2,2021,3,16,7.11,2,3,2018,8.0,0,3
0,2,2,2017,3,24,6.32,2,3,2017,4.0,0,0
0,2,1,2018,4,22,6.73,1,3,2017,4.0,0,0
0,2,2,2018,4,22,6.35,2,3,2017,4.0,0,0
0,2,1,2019,4,20,7.4,2,3,2017,4.0,0,0
0,2,2,2019,3,17,7.93,1,3,2017,4.0,0,0
0,2,1,2020,3,14,5.66,2,3,2017,4.0,0,0
0,2,2,2020,4,18,7.11,2,3,2017,4.0,0,0
1,4,1,2014,2,17,5.38,1,6,2014,2.0,2,2
1,4,2,2014,1,19,5.38,1,6,2014,2.0,2,2
1,4,1,2015,1,23,0.0,2,6,2014,2.0,2,2
1,4,2,2015,2,23,6.9,0,6,2014,2.0,2,2
1,4,1,2016,0,25,1.5,0,6,2014,2.0,2,2
0,4,2,2017,5,24,7.3,3,4,2017,5.0,2,1
0,4,1,2018,4,16,8.13,3,4,2017,5.0,2,1
0,4,2,2018,5,24,8.13,3,4,2017,5.0,2,1
0,4,1,2019,5,21,8.05,3,4,2017,5.0,2,1
0,4,2,2019,5,10,8.31,3,4,2017,5.0,2,1
0,4,1,2020,5,16,8.82,3,4,2017,5.0,2,1
0,4,2,2020,5,14,8.68,3,4,2017,5.0,2,1
0,4,2,2013,4,18,6.56,2,2,2013,9.0,2,1
0,4,2,2013,4,18,7.97,2,2,2013,9.0,2,1
0,4,1,2014,5,25,7.97,2,2,2013,9.0,2,1
0,4,1,2014,5,25,7.68,2,2,2013,9.0,2,1
0,4,2,2014,4,23,7.68,2,2,2013,9.0,2,1
0,4,2,2014,4,23,7.47,2,2,2013,9.0,2,1
0,4,1,2015,5,23,7.47,3,2,2013,9.0,2,1
0,4,2,2015,3,23,8.0,2,2,2013,9.0,2,1
0,4,1,2016,3,12,7.58,2,2,2013,9.0,2,1
0,4,2,2016,3,10,7.55,3,2,2013,9.0,2,1
1,3,2,2017,3,24,6.02,2,4,2017,4.0,0,0
1,3,1,2018,5,18,6.75,2,4,2017,4.0,0,0
1,3,2,2018,5,18,6.79,1,4,2017,4.0,0,0
1,3,1,2019,4,15,6.26,1,4,2017,4.0,0,0
1,3,2,2019,3,20,5.21,1,4,2017,4.0,0,0
1,3,1,2020,4,22,5.58,1,4,2017,4.0,0,0
1,3,2,2020,4,13,6.45,2,4,2017,4.0,0,0
1,3,1,2021,5,16,6.69,2,4,2017,4.0,0,0
1,3,2,2021,3,3,7.14,1,4,2017,4.0,0,0
1,4,2,2013,3,21,6.3,0,5,2013,7.0,2,5
1,4,2,2013,3,21,4.86,0,5,2013,7.0,2,5
1,4,1,2014,3,24,4.86,1,5,2013,7.0,2,5
1,4,1,2014,3,24,6.0,1,5,2013,7.0,2,5
1,4,2,2014,3,16,6.0,2,5,2013,7.0,2,5
1,4,2,2014,3,16,7.01,2,5,2013,7.0,2,5
1,4,1,2015,5,23,7.01,3,5,2013,7.0,2,5
1,4,2,2015,5,13,8.68,3,5,2013,7.0,2,5
1,4,1,2016,4,15,8.51,3,5,2013,7.0,2,5
1,4,2,2016,3,13,8.88,3,5,2013,7.0,2,5
1,4,1,2017,3,13,8.48,3,5,2013,7.0,2,5
1,3,2,2017,3,22,6.76,2,3,2017,3.0,2,5
1,3,1,2018,3,16,8.6,2,3,2017,3.0,2,5
1,3,2,2018,3,17,7.31,2,3,2017,3.0,2,5
1,3,1,2019,2,16,7.15,2,3,2017,3.0,2,5
1,3,2,2019,2,17,7.63,2,3,2017,3.0,2,5
1,3,1,2020,2,12,7.68,2,3,2017,3.0,2,5
1,3,2,2020,3,15,6.51,3,3,2017,3.0,2,5
1,2,2,2016,2,19,6.65,1,3,2016,6.0,2,4
1,2,1,2017,3,13,5.02,1,3,2016,6.0,2,4
1,2,2,2017,4,16,5.22,1,3,2016,6.0,2,4
1,2,1,2018,3,23,6.24,2,3,2016,6.0,2,4
1,2,2,2018,4,27,6.93,2,3,2016,6.0,2,4
1,2,1,2019,4,23,5.2,2,3,2016,6.0,2,4
1,2,2,2019,4,18,7.77,2,3,2016,6.0,2,4
1,2,2,2019,3,18,6.11,0,3,2019,9.0,0,1
1,2,1,2020,3,18,4.54,0,3,2019,9.0,0,1
1,2,2,2020,4,17,2.59,2,3,2019,9.0,0,1
1,2,1,2021,4,17,6.65,2,3,2019,9.0,0,1
1,2,2,2021,3,23,7.24,1,3,2019,9.0,0,1
1,2,1,2022,3,19,5.98,1,3,2019,9.0,0,1
1,3,2,2017,2,19,8.55,0,6,2017,3.0,2,5
1,3,2,2018,2,17,6.78,2,6,2018,4.0,2,0
1,3,1,2019,5,23,7.65,2,6,2018,4.0,2,0
1,3,2,2019,4,24,6.93,2,6,2018,4.0,2,0
1,3,1,2020,4,20,7.37,3,6,2018,4.0,2,0
1,3,2,2020,5,17,8.29,4,6,2018,4.0,2,0
1,3,1,2021,5,6,9.19,3,6,2018,4.0,2,0
1,3,2,2021,4,12,8.67,3,6,2018,4.0,2,0
1,1,2,2018,3,17,7.06,1,5,2018,1.0,2,4
1,1,1,2019,3,19,5.74,1,5,2018,1.0,2,4
1,1,2,2019,4,20,6.12,2,5,2018,1.0,2,4
1,1,1,2020,3,24,7.35,2,5,2018,1.0,2,4
1,1,2,2020,3,10,7.42,2,5,2018,1.0,2,4
1,1,1,2021,4,15,6.62,2,5,2018,1.0,2,4
1,1,2,2021,2,10,7.92,1,5,2018,1.0,2,4
1,1,1,2022,3,2,5.18,3,5,2018,1.0,2,4
0,2,2,2019,5,19,8.72,3,2,2019,10.0,2,5
0,2,1,2020,5,22,8.74,3,2,2019,10.0,2,5
0,2,2,2020,5,19,8.64,4,2,2019,10.0,2,5
0,2,1,2021,5,24,9.11,3,2,2019,10.0,2,5
0,2,2,2021,5,19,8.86,2,2,2019,10.0,2,5
0,2,1,2022,4,8,7.59,2,2,2019,10.0,2,5
1,2,2,2017,3,19,4.8,2,6,2017,4.0,0,0
1,2,1,2018,3,21,7.38,2,6,2017,4.0,0,0
1,2,2,2018,3,20,6.92,1,6,2017,4.0,0,0
1,2,1,2019,3,20,6.27,1,6,2017,4.0,0,0
1,2,2,2019,3,19,5.88,1,6,2017,4.0,0,0
1,2,1,2020,3,16,5.86,1,6,2017,4.0,0,0
1,2,2,2020,4,12,5.74,2,6,2017,4.0,0,0
1,2,1,2021,3,5,7.17,0,6,2017,4.0,0,0
1,2,2,2021,3,11,3.2,0,6,2017,4.0,0,0
1,2,1,2022,3,13,4.33,2,6,2017,4.0,0,0
1,1,2,2018,5,19,8.91,2,7,2018,2.0,0,2
1,1,1,2019,5,21,7.68,3,7,2018,2.0,0,2
1,1,2,2019,5,24,8.18,3,7,2018,2.0,0,2
1,1,1,2020,5,18,8.73,4,7,2018,2.0,0,2
1,1,2,2020,5,15,9.01,4,7,2018,2.0,0,2
1,1,1,2021,5,10,9.21,4,7,2018,2.0,0,2
1,2,2,2018,4,18,8.34,3,2,2018,4.0,0,0
1,2,1,2019,5,20,7.0,3,2,2018,4.0,0,0
1,2,2,2019,5,14,8.37,3,2,2018,4.0,0,0
1,2,1,2020,5,20,8.55,2,2,2018,4.0,0,0
1,2,2,2020,4,18,7.91,3,2,2018,4.0,0,0
1,2,1,2021,5,16,8.82,3,2,2018,4.0,0,0
1,2,2,2021,5,10,8.45,4,2,2018,4.0,0,0
1,4,2,2013,4,21,7.36,2,6,2013,7.0,4,5
1,4,2,2013,4,21,6.86,2,6,2013,7.0,4,5
1,4,1,2014,2,24,6.86,2,6,2013,7.0,4,5
1,4,1,2014,2,24,6.68,2,6,2013,7.0,4,5
1,4,2,2014,4,19,6.68,2,6,2013,7.0,4,5
1,4,2,2014,4,19,7.53,2,6,2013,7.0,4,5
1,4,1,2015,4,15,7.53,2,6,2013,7.0,4,5
1,4,2,2015,4,14,7.24,3,6,2013,7.0,4,5
1,4,1,2016,3,19,8.7,3,6,2013,7.0,4,5
1,4,2,2016,3,16,8.04,2,6,2013,7.0,4,5
1,3,2,2018,3,22,7.09,2,7,2018,8.0,2,3
1,3,1,2019,3,18,7.7,1,7,2018,8.0,2,3
1,3,2,2019,4,20,5.83,2,7,2018,8.0,2,3
1,3,1,2020,3,22,6.66,1,7,2018,8.0,2,3
1,3,2,2020,5,18,6.46,3,7,2018,8.0,2,3
1,3,1,2021,5,6,8.17,4,7,2018,8.0,2,3
1,3,2,2021,5,13,9.0,3,7,2018,8.0,2,3
1,2,2,2015,2,19,7.3,1,3,2015,6.0,2,4
1,2,1,2016,3,22,5.19,2,3,2015,6.0,2,4
1,2,2,2016,4,22,7.9,2,3,2015,6.0,2,4
1,2,1,2017,4,18,8.1,2,3,2015,6.0,2,4
1,2,2,2017,3,17,7.57,2,3,2015,6.0,2,4
1,2,1,2018,3,17,7.76,2,3,2015,6.0,2,4
1,2,2,2018,3,14,7.19,2,3,2015,6.0,2,4
1,0,2,2018,4,20,7.32,2,6,2018,5.0,0,1
1,0,1,2019,3,17,7.42,2,6,2018,5.0,0,1
1,0,1,2020,2,18,6.85,0,6,2018,5.0,0,1
1,2,2,2018,3,17,7.59,2,5,2018,4.0,2,0
1,2,1,2019,5,19,7.56,2,5,2018,4.0,2,0
1,2,2,2019,4,23,7.34,2,5,2018,4.0,2,0
1,2,1,2020,2,21,7.75,2,5,2018,4.0,2,0
1,2,2,2020,3,17,6.94,3,5,2018,4.0,2,0
1,2,2,2019,5,21,8.95,3,7,2019,7.0,0,5
1,2,1,2020,5,20,8.87,3,7,2019,7.0,0,5
1,2,2,2020,5,21,8.43,3,7,2019,7.0,0,5
1,2,1,2021,5,18,8.55,3,7,2019,7.0,0,5
1,2,2,2021,5,14,8.54,3,7,2019,7.0,0,5
1,2,1,2022,3,15,8.57,3,7,2019,7.0,0,5
0,2,2,2019,5,21,8.24,2,7,2019,10.0,2,5
0,2,1,2020,5,18,7.95,2,7,2019,10.0,2,5
0,2,2,2020,5,23,7.99,2,7,2019,10.0,2,5
0,2,1,2021,5,20,7.79,3,7,2019,10.0,2,5
0,2,2,2021,5,22,8.41,2,7,2019,10.0,2,5
0,2,1,2022,5,14,7.97,3,7,2019,10.0,2,5
1,2,2,2018,5,21,7.36,2,6,2018,5.0,2,1
1,2,1,2019,5,21,7.99,2,6,2018,5.0,2,1
1,2,2,2019,5,19,7.74,3,6,2018,5.0,2,1
1,2,1,2020,5,19,8.19,3,6,2018,5.0,2,1
1,2,2,2020,5,19,8.04,3,6,2018,5.0,2,1
1,2,1,2021,5,17,8.75,3,6,2018,5.0,2,1
1,2,2,2021,5,4,8.53,3,6,2018,5.0,2,1
1,2,2,2019,2,21,6.77,2,6,2019,7.0,0,5
1,2,1,2020,3,21,7.15,2,6,2019,7.0,0,5
1,2,2,2020,3,17,6.55,2,6,2019,7.0,0,5
1,2,1,2021,5,23,7.78,2,6,2019,7.0,0,5
1,2,2,2021,3,18,7.38,2,6,2019,7.0,0,5
1,2,1,2022,2,13,7.08,2,6,2019,7.0,0,5
0,2,2,2018,5,23,5.88,2,6,2018,9.0,2,1
0,2,1,2019,5,23,7.42,2,6,2018,9.0,2,1
0,2,2,2019,5,24,6.92,2,6,2018,9.0,2,1
0,2,1,2020,5,15,7.51,3,6,2018,9.0,2,1
0,2,2,2020,5,21,8.69,3,6,2018,9.0,2,1
0,2,1,2021,5,15,8.5,3,6,2018,9.0,2,1
0,2,2,2021,5,2,8.98,4,6,2018,9.0,2,1
0,4,2,2019,5,17,9.29,4,3,2019,4.0,0,0
0,4,1,2020,5,21,9.69,4,3,2019,4.0,0,0
0,4,2,2020,5,15,9.28,3,3,2019,4.0,0,0
0,4,1,2021,5,17,8.9,4,3,2019,4.0,0,0
0,4,2,2021,5,21,9.6,3,3,2019,4.0,0,0
0,4,1,2022,5,12,8.7,3,3,2019,4.0,0,0
1,1,2,2018,4,14,5.63,1,3,2018,9.0,2,1
1,1,1,2019,4,16,6.7,1,3,2018,9.0,2,1
1,1,2,2019,4,26,5.85,2,3,2018,9.0,2,1
1,1,1,2020,4,24,6.56,1,3,2018,9.0,2,1
1,1,2,2020,4,23,6.33,2,3,2018,9.0,2,1
1,1,1,2021,3,23,7.54,2,3,2018,9.0,2,1
1,1,2,2021,3,2,7.52,3,3,2018,9.0,2,1
1,1,2,2018,2,23,5.12,0,4,2018,2.0,0,2
1,1,1,2019,3,11,2.06,0,4,2018,2.0,0,2
1,1,2,2019,3,18,3.15,0,4,2018,2.0,0,2
1,1,1,2020,3,17,2.17,0,4,2018,2.0,0,2
1,1,2,2020,3,11,1.64,0,4,2018,2.0,0,2
1,1,1,2021,3,8,0.0,2,4,2018,2.0,0,2
1,1,2,2021,1,10,7.05,0,4,2018,2.0,0,2
1,1,1,2022,2,4,1.72,0,4,2018,2.0,0,2
0,4,2,2019,4,21,7.13,2,3,2019,6.0,2,4
0,4,1,2020,5,21,7.28,3,3,2019,6.0,2,4
0,4,2,2020,5,19,8.1,3,3,2019,6.0,2,4
0,4,1,2021,5,19,8.55,3,3,2019,6.0,2,4
0,4,2,2021,5,18,8.95,4,3,2019,6.0,2,4
0,4,1,2022,5,20,9.18,4,3,2019,6.0,2,4
1,2,2,2018,3,17,7.59,1,7,2018,4.0,2,0
1,2,1,2019,3,19,6.37,1,7,2018,4.0,2,0
1,2,2,2019,4,23,6.17,2,7,2018,4.0,2,0
1,2,1,2020,4,18,7.28,0,7,2018,4.0,2,0
1,2,2,2020,3,6,4.92,0,7,2018,4.0,2,0
1,2,1,2021,4,24,4.33,2,7,2018,4.0,2,0
1,2,2,2021,2,15,6.64,0,7,2018,4.0,2,0
1,2,1,2022,2,11,4.99,0,7,2018,4.0,2,0
1,0,2,2018,3,16,6.9,1,3,2018,0.0,0,4
1,0,1,2019,5,15,5.9,2,3,2018,0.0,0,4
1,0,2,2019,4,16,7.69,2,3,2018,0.0,0,4
1,0,1,2020,5,18,7.87,2,3,2018,0.0,0,4
1,0,2,2020,4,23,7.18,3,3,2018,0.0,0,4
1,0,1,2021,4,16,8.54,4,3,2018,0.0,0,4
1,0,2,2021,5,12,9.14,3,3,2018,0.0,0,4
1,0,1,2022,5,4,8.75,3,3,2018,0.0,0,4
1,3,2,2019,3,15,6.96,2,6,2019,4.0,0,0
1,3,1,2020,3,20,6.84,1,6,2019,4.0,0,0
1,3,2,2020,3,14,6.4,1,6,2019,4.0,0,0
1,3,1,2021,4,19,5.96,2,6,2019,4.0,0,0
1,3,2,2021,3,11,6.77,2,6,2019,4.0,0,0
1,3,1,2022,3,18,7.3,1,6,2019,4.0,0,0
1,4,2,2013,5,21,7.98,3,6,2013,7.0,4,5
1,4,2,2013,5,21,8.79,3,6,2013,7.0,4,5
1,4,1,2014,4,22,8.79,3,6,2013,7.0,4,5
1,4,1,2014,4,22,8.38,3,6,2013,7.0,4,5
1,2,2,2015,3,19,8.85,2,3,2015,2.0,1,2
1,2,1,2016,3,25,7.23,2,3,2015,2.0,1,2
1,2,2,2016,3,21,7.8,2,3,2015,2.0,1,2
1,2,1,2017,4,19,7.14,3,3,2015,2.0,1,2
1,2,2,2017,5,20,8.61,3,3,2015,2.0,1,2
1,2,1,2018,4,18,8.76,3,3,2015,2.0,1,2
1,2,2,2018,4,10,8.93,4,3,2015,2.0,1,2
0,2,2,2017,5,21,6.52,2,2,2017,5.0,0,1
0,2,1,2018,5,20,7.58,2,2,2017,5.0,0,1
0,2,2,2018,5,22,7.27,2,2,2017,5.0,0,1
0,2,1,2019,4,21,6.55,2,2,2017,5.0,0,1
0,2,2,2019,5,18,6.79,3,2,2017,5.0,0,1
0,2,1,2020,5,14,8.01,3,2,2017,5.0,0,1
0,2,2,2020,5,14,8.5,3,2,2017,5.0,0,1
0,3,2,2015,3,19,8.6,2,6,2015,4.0,2,0
0,3,1,2016,2,19,7.46,1,6,2015,4.0,2,0
0,3,2,2016,2,24,5.65,1,6,2015,4.0,2,0
0,3,1,2017,3,19,1.5,0,6,2015,4.0,2,0
0,3,2,2017,2,15,2.71,1,6,2015,4.0,2,0
0,3,1,2018,3,16,5.39,0,6,2015,4.0,2,0
0,3,2,2018,2,14,3.48,0,6,2015,4.0,2,0
1,2,2,2019,3,23,6.72,0,6,2019,0.0,0,4
1,2,1,2020,5,10,3.77,2,6,2019,0.0,0,4
1,2,2,2020,3,12,7.6,1,6,2019,0.0,0,4
1,2,1,2021,3,21,6.4,1,6,2019,0.0,0,4
1,2,2,2021,3,10,5.41,1,6,2019,0.0,0,4
1,2,1,2022,4,10,5.12,1,6,2019,0.0,0,4
1,0,2,2019,4,13,6.01,0,4,2019,5.0,3,1
1,0,1,2020,4,15,4.62,1,4,2019,5.0,3,1
1,0,2,2020,3,18,6.19,1,4,2019,5.0,3,1
1,0,1,2021,3,23,6.9,2,4,2019,5.0,3,1
1,0,2,2021,3,16,6.83,1,4,2019,5.0,3,1
1,0,1,2022,3,20,6.19,2,4,2019,5.0,3,1
1,2,2,2019,5,21,8.41,2,3,2019,11.0,2,4
1,2,1,2020,5,24,7.62,3,3,2019,11.0,2,4
1,2,2,2020,5,22,8.28,3,3,2019,11.0,2,4
1,2,1,2021,5,20,8.57,3,3,2019,11.0,2,4
1,2,2,2021,5,12,8.64,3,3,2019,11.0,2,4
1,2,1,2022,5,4,8.81,4,3,2019,11.0,2,4
1,4,1,2014,2,17,0.0,0,7,2014,6.0,2,4
1,4,1,2015,0,26,7.74,0,7,2014,6.0,2,4
1,4,2,2015,0,22,3.47,0,7,2014,6.0,2,4
